** Conflict ** , thinking about stall or another move
** Conflict ** , thinking about stall or another move
Printing final path
Player 1 going at posisition at<48,17> at step 659
Player 2 going at posisition at<25,28> at step 659
Player 1 going at posisition at<48,18> at step 660
Player 2 going at posisition at<25,29> at step 660
Player 1 going at posisition at<47,18> at step 661
Player 2 going at posisition at<25,30> at step 661
Player 1 going at posisition at<46,18> at step 662
Player 2 going at posisition at<25,31> at step 662
Player 1 going at posisition at<46,19> at step 663
Player 2 going at posisition at<25,32> at step 663
Player 1 going at posisition at<45,19> at step 664
Player 2 going at posisition at<25,33> at step 664
Player 1 going at posisition at<45,20> at step 665
Player 2 going at posisition at<25,34> at step 665
Player 1 going at posisition at<45,21> at step 666
Player 2 going at posisition at<25,34> at step 666
Player 1 going at posisition at<44,21> at step 667
Player 2 going at posisition at<25,35> at step 667
Player 1 going at posisition at<43,21> at step 668
Player 2 going at posisition at<25,36> at step 668
Player 1 going at posisition at<42,21> at step 669
Player 2 going at posisition at<25,37> at step 669
Player 1 going at posisition at<41,21> at step 670
Player 2 going at posisition at<25,38> at step 670
Player 1 going at posisition at<40,21> at step 671
Player 2 going at posisition at<25,39> at step 671
Player 1 going at posisition at<40,22> at step 672
Player 2 going at posisition at<25,40> at step 672
Player 1 going at posisition at<39,22> at step 673
Player 2 going at posisition at<25,41> at step 673
Player 1 going at posisition at<38,22> at step 674
Player 2 going at posisition at<24,41> at step 674
Player 1 going at posisition at<37,22> at step 675
Player 2 going at posisition at<23,41> at step 675
Player 1 going at posisition at<36,22> at step 676
Player 2 going at posisition at<23,42> at step 676
Player 1 going at posisition at<35,22> at step 677
Player 2 going at posisition at<23,43> at step 677
Player 1 going at posisition at<34,22> at step 678
Player 2 going at posisition at<23,44> at step 678
Player 1 going at posisition at<33,22> at step 679
Player 2 going at posisition at<22,44> at step 679
Player 1 going at posisition at<32,22> at step 680
Player 2 going at posisition at<21,44> at step 680
Player 1 going at posisition at<31,22> at step 681
Player 2 going at posisition at<21,45> at step 681
Player 1 going at posisition at<30,22> at step 682
Player 2 going at posisition at<20,45> at step 682
Player 1 going at posisition at<29,22> at step 683
Player 2 going at posisition at<19,45> at step 683
Player 1 going at posisition at<28,22> at step 684
Player 2 going at posisition at<18,45> at step 684
Player 1 going at posisition at<27,22> at step 685
Player 2 going at posisition at<17,45> at step 685
Player 1 going at posisition at<26,22> at step 686
Player 2 going at posisition at<16,45> at step 686
Player 1 going at posisition at<25,22> at step 687
Player 2 going at posisition at<15,45> at step 687
Player 1 going at posisition at<25,23> at step 688
Player 2 going at posisition at<14,45> at step 688
Player 1 going at posisition at<25,24> at step 689
Player 2 going at posisition at<13,45> at step 689
Player 1 going at posisition at<25,25> at step 690
Player 2 going at posisition at<12,45> at step 690
Player 1 going at posisition at<25,26> at step 691
Player 2 going at posisition at<11,45> at step 691
Player 1 going at posisition at<25,27> at step 692
Player 2 going at posisition at<10,45> at step 692
Player 1 going at posisition at<25,28> at step 693
Player 2 going at posisition at<9,45> at step 693
Player 1 going at posisition at<25,29> at step 694
Player 2 going at posisition at<9,46> at step 694
Player 1 going at posisition at<25,30> at step 695
Player 2 going at posisition at<9,47> at step 695
Player 1 going at posisition at<25,31> at step 696
Player 2 going at posisition at<9,48> at step 696
Player 1 going at posisition at<25,32> at step 697
Player 2 going at posisition at<9,49> at step 697
Player 1 going at posisition at<25,33> at step 698
Player 2 going at posisition at<9,49> at step 698
Player 1 going at posisition at<25,34> at step 699
Player 2 going at posisition at<10,49> at step 699
Player 1 going at posisition at<25,34> at step 700
Player 2 going at posisition at<11,49> at step 700
Player 1 going at posisition at<25,35> at step 701
Player 2 going at posisition at<12,49> at step 701
Player 1 going at posisition at<25,36> at step 702
Player 2 going at posisition at<13,49> at step 702
Player 1 going at posisition at<25,37> at step 703
Player 2 going at posisition at<14,49> at step 703
Player 1 going at posisition at<25,38> at step 704
Player 2 going at posisition at<15,49> at step 704
Player 1 going at posisition at<25,39> at step 705
Player 2 going at posisition at<16,49> at step 705
Player 1 going at posisition at<25,40> at step 706
Player 2 going at posisition at<17,49> at step 706
Player 1 going at posisition at<25,41> at step 707
Player 2 going at posisition at<18,49> at step 707
Player 1 going at posisition at<24,41> at step 708
Player 2 going at posisition at<19,49> at step 708
Player 1 going at posisition at<23,41> at step 709
Player 2 going at posisition at<20,49> at step 709
Player 1 going at posisition at<23,42> at step 710
Player 2 going at posisition at<21,49> at step 710
Player 1 going at posisition at<23,43> at step 711
Player 2 going at posisition at<22,49> at step 711
Player 1 going at posisition at<23,44> at step 712
Player 2 going at posisition at<23,49> at step 712
Player 1 going at posisition at<22,44> at step 713
Player 2 going at posisition at<24,49> at step 713
Player 1 going at posisition at<21,44> at step 714
Player 2 going at posisition at<25,49> at step 714
Player 1 going at posisition at<21,45> at step 715
Player 2 going at posisition at<26,49> at step 715
Player 1 going at posisition at<20,45> at step 716
Player 2 going at posisition at<27,49> at step 716
Player 1 going at posisition at<19,45> at step 717
Player 2 going at posisition at<28,49> at step 717
Player 1 going at posisition at<18,45> at step 718
Player 2 going at posisition at<29,49> at step 718
Player 1 going at posisition at<17,45> at step 719
Player 2 going at posisition at<30,49> at step 719
Player 1 going at posisition at<16,45> at step 720
Player 2 going at posisition at<31,49> at step 720
Player 1 going at posisition at<15,45> at step 721
Player 2 going at posisition at<32,49> at step 721
Player 1 going at posisition at<14,45> at step 722
Player 2 going at posisition at<33,49> at step 722
Player 1 going at posisition at<13,45> at step 723
Player 2 going at posisition at<34,49> at step 723
Player 1 going at posisition at<12,45> at step 724
Player 2 going at posisition at<35,49> at step 724
Player 1 going at posisition at<11,45> at step 725
Player 2 going at posisition at<36,49> at step 725
Player 1 going at posisition at<10,45> at step 726
Player 2 going at posisition at<37,49> at step 726
Player 1 going at posisition at<9,45> at step 727
Player 2 going at posisition at<38,49> at step 727
Player 1 going at posisition at<9,46> at step 728
Player 2 going at posisition at<39,49> at step 728
Player 1 going at posisition at<9,47> at step 729
Player 2 going at posisition at<40,49> at step 729
Player 1 going at posisition at<9,48> at step 730
Player 2 going at posisition at<41,49> at step 730
Player 1 going at posisition at<9,49> at step 731
Player 2 going at posisition at<42,49> at step 731
Player 1 going at posisition at<9,49> at step 732
Player 2 going at posisition at<43,49> at step 732
Player 1 going at posisition at<10,49> at step 733
Player 2 going at posisition at<44,49> at step 733
Player 1 going at posisition at<11,49> at step 734
Player 2 going at posisition at<45,49> at step 734
Player 1 going at posisition at<12,49> at step 735
Player 2 going at posisition at<46,49> at step 735
Player 1 going at posisition at<13,49> at step 736
Player 2 going at posisition at<47,49> at step 736
Player 1 going at posisition at<14,49> at step 737
Player 2 going at posisition at<48,49> at step 737
Player 1 going at posisition at<15,49> at step 738
Player 2 going at posisition at<49,49> at step 738
Player 1 going at posisition at<16,49> at step 739
Player 2 going at posisition at<50,49> at step 739
Player 1 going at posisition at<17,49> at step 740
Player 2 going at posisition at<51,49> at step 740
Player 1 going at posisition at<18,49> at step 741
Player 2 going at posisition at<52,49> at step 741
Player 1 going at posisition at<19,49> at step 742
Player 2 going at posisition at<53,49> at step 742
Player 1 going at posisition at<20,49> at step 743
Player 2 going at posisition at<54,49> at step 743
Player 1 going at posisition at<21,49> at step 744
Player 2 going at posisition at<55,49> at step 744
Player 1 going at posisition at<22,49> at step 745
Player 2 going at posisition at<56,49> at step 745
Player 1 going at posisition at<23,49> at step 746
Player 2 going at posisition at<57,49> at step 746
Player 1 going at posisition at<24,49> at step 747
Player 2 going at posisition at<58,49> at step 747
Player 1 going at posisition at<25,49> at step 748
Player 2 going at posisition at<59,49> at step 748
Player 1 going at posisition at<26,49> at step 749
Player 2 going at posisition at<60,49> at step 749
Player 1 going at posisition at<27,49> at step 750
Player 2 going at posisition at<61,49> at step 750
Player 1 going at posisition at<28,49> at step 751
Player 2 going at posisition at<62,49> at step 751
Player 1 going at posisition at<29,49> at step 752
Player 2 going at posisition at<63,49> at step 752
Player 1 going at posisition at<30,49> at step 753
Player 2 going at posisition at<64,49> at step 753
Player 1 going at posisition at<31,49> at step 754
Player 2 going at posisition at<65,49> at step 754
Player 1 going at posisition at<32,49> at step 755
Player 2 going at posisition at<66,49> at step 755
Player 1 going at posisition at<33,49> at step 756
Player 2 going at posisition at<67,49> at step 756
Player 1 going at posisition at<34,49> at step 757
Player 2 going at posisition at<67,50> at step 757
Player 1 going at posisition at<35,49> at step 758
Player 2 going at posisition at<68,50> at step 758
Player 1 going at posisition at<36,49> at step 759
Player 2 going at posisition at<69,50> at step 759
Player 1 going at posisition at<37,49> at step 760
Player 2 going at posisition at<70,50> at step 760
Player 1 going at posisition at<38,49> at step 761
Player 2 going at posisition at<71,50> at step 761
Player 1 going at posisition at<39,49> at step 762
Player 2 going at posisition at<72,50> at step 762
Player 1 going at posisition at<40,49> at step 763
Player 2 going at posisition at<73,50> at step 763
Player 1 going at posisition at<41,49> at step 764
Player 2 going at posisition at<73,51> at step 764
Player 1 going at posisition at<42,49> at step 765
Player 2 going at posisition at<73,52> at step 765
Player 1 going at posisition at<43,49> at step 766
Player 2 going at posisition at<74,52> at step 766
Player 1 going at posisition at<44,49> at step 767
Player 2 going at posisition at<75,52> at step 767
Player 1 going at posisition at<45,49> at step 768
Player 2 going at posisition at<75,53> at step 768
Player 1 going at posisition at<46,49> at step 769
Player 2 going at posisition at<76,53> at step 769
Player 1 going at posisition at<47,49> at step 770
Player 2 going at posisition at<76,54> at step 770
Player 1 going at posisition at<48,49> at step 771
Player 2 going at posisition at<77,54> at step 771
Player 1 going at posisition at<49,49> at step 772
Player 2 going at posisition at<78,54> at step 772
Player 1 going at posisition at<50,49> at step 773
Player 2 going at posisition at<79,54> at step 773
Player 1 going at posisition at<51,49> at step 774
Player 2 going at posisition at<79,55> at step 774
Player 1 going at posisition at<52,49> at step 775
Player 2 going at posisition at<79,56> at step 775
Player 1 going at posisition at<53,49> at step 776
Player 2 going at posisition at<80,56> at step 776
Player 1 going at posisition at<54,49> at step 777
Player 2 going at posisition at<80,57> at step 777
Player 1 going at posisition at<55,49> at step 778
Player 2 going at posisition at<80,58> at step 778
Player 1 going at posisition at<56,49> at step 779
Player 2 going at posisition at<80,59> at step 779
Player 1 going at posisition at<57,49> at step 780
Player 2 going at posisition at<80,60> at step 780
Player 1 going at posisition at<58,49> at step 781
Player 2 going at posisition at<80,61> at step 781
Player 1 going at posisition at<59,49> at step 782
Player 2 going at posisition at<80,62> at step 782
Player 1 going at posisition at<60,49> at step 783
Player 2 going at posisition at<80,63> at step 783
Player 1 going at posisition at<61,49> at step 784
Player 2 going at posisition at<80,64> at step 784
Player 1 going at posisition at<62,49> at step 785
Player 2 going at posisition at<81,64> at step 785
Player 1 going at posisition at<63,49> at step 786
Player 2 going at posisition at<82,64> at step 786
Player 1 going at posisition at<64,49> at step 787
Player 2 going at posisition at<82,65> at step 787
Player 1 going at posisition at<65,49> at step 788
Player 2 going at posisition at<83,65> at step 788
Player 1 going at posisition at<66,49> at step 789
Player 2 going at posisition at<83,66> at step 789
Player 1 going at posisition at<67,49> at step 790
Player 2 going at posisition at<83,67> at step 790
Player 1 going at posisition at<67,50> at step 791
Player 2 going at posisition at<84,67> at step 791
Player 1 going at posisition at<68,50> at step 792
Player 2 going at posisition at<85,67> at step 792
Player 1 going at posisition at<69,50> at step 793
Player 2 going at posisition at<86,67> at step 793
Player 1 going at posisition at<70,50> at step 794
Player 2 going at posisition at<87,67> at step 794
Player 1 going at posisition at<71,50> at step 795
Player 2 going at posisition at<88,67> at step 795
Player 1 going at posisition at<72,50> at step 796
Player 2 going at posisition at<88,68> at step 796
Player 1 going at posisition at<73,50> at step 797
Player 2 going at posisition at<88,69> at step 797
Player 1 going at posisition at<73,51> at step 798
Player 2 going at posisition at<88,70> at step 798
Player 1 going at posisition at<73,52> at step 799
Player 2 going at posisition at<88,71> at step 799
Player 1 going at posisition at<74,52> at step 800
Player 2 going at posisition at<88,72> at step 800
Player 1 going at posisition at<75,52> at step 801
Player 2 going at posisition at<88,73> at step 801
Player 1 going at posisition at<75,53> at step 802
Player 2 going at posisition at<88,74> at step 802
Player 1 going at posisition at<76,53> at step 803
Player 2 going at posisition at<89,74> at step 803
Player 1 going at posisition at<76,54> at step 804
Player 2 going at posisition at<89,75> at step 804
Player 1 going at posisition at<77,54> at step 805
Player 2 going at posisition at<90,75> at step 805
Player 1 going at posisition at<78,54> at step 806
Player 2 going at posisition at<90,76> at step 806
Player 1 going at posisition at<79,54> at step 807
Player 2 going at posisition at<90,77> at step 807
Player 1 going at posisition at<79,55> at step 808
Player 2 going at posisition at<90,78> at step 808
Player 1 going at posisition at<79,56> at step 809
Player 2 going at posisition at<90,79> at step 809
Player 1 going at posisition at<80,56> at step 810
Player 2 going at posisition at<90,80> at step 810
Player 1 going at posisition at<80,57> at step 811
Player 2 going at posisition at<91,80> at step 811
Player 1 going at posisition at<80,58> at step 812
Player 2 going at posisition at<91,81> at step 812
Player 1 going at posisition at<80,59> at step 813
Player 2 going at posisition at<91,82> at step 813
Player 1 going at posisition at<80,60> at step 814
Player 2 going at posisition at<92,82> at step 814
Player 1 going at posisition at<80,61> at step 815
Player 2 going at posisition at<93,82> at step 815
Player 1 going at posisition at<80,62> at step 816
Player 2 going at posisition at<94,82> at step 816
Player 1 going at posisition at<80,63> at step 817
Player 2 going at posisition at<95,82> at step 817
Player 1 going at posisition at<80,64> at step 818
Player 2 going at posisition at<96,82> at step 818
Player 1 going at posisition at<81,64> at step 819
Player 2 going at posisition at<96,82> at step 819
Player 1 going at posisition at<82,64> at step 820
Player 2 going at posisition at<96,81> at step 820
Player 1 going at posisition at<82,65> at step 821
Player 2 going at posisition at<96,80> at step 821
Player 1 going at posisition at<83,65> at step 822
Player 2 going at posisition at<96,79> at step 822
Player 1 going at posisition at<83,66> at step 823
Player 2 going at posisition at<96,78> at step 823
Player 1 going at posisition at<83,67> at step 824
Player 2 going at posisition at<96,77> at step 824
Player 1 going at posisition at<84,67> at step 825
Player 2 going at posisition at<96,76> at step 825
Player 1 going at posisition at<85,67> at step 826
Player 2 going at posisition at<96,76> at step 826
Player 1 going at posisition at<86,67> at step 827
Player 2 going at posisition at<95,76> at step 827
Player 1 going at posisition at<87,67> at step 828
Player 2 going at posisition at<94,76> at step 828
Player 1 going at posisition at<88,67> at step 829
Player 2 going at posisition at<93,76> at step 829
Player 1 going at posisition at<88,68> at step 830
Player 2 going at posisition at<92,76> at step 830
Player 1 going at posisition at<88,69> at step 831
Player 2 going at posisition at<91,76> at step 831
Player 1 going at posisition at<88,70> at step 832
Player 2 going at posisition at<90,76> at step 832
Player 1 going at posisition at<88,71> at step 833
Player 2 going at posisition at<89,76> at step 833
Player 1 going at posisition at<88,72> at step 834
Player 2 going at posisition at<88,76> at step 834
Player 1 going at posisition at<88,73> at step 835
Player 2 going at posisition at<87,76> at step 835
Player 1 going at posisition at<88,74> at step 836
Player 2 going at posisition at<86,76> at step 836
Player 1 going at posisition at<89,74> at step 837
Player 2 going at posisition at<85,76> at step 837
Player 1 going at posisition at<89,75> at step 838
Player 2 going at posisition at<84,76> at step 838
Player 1 going at posisition at<90,75> at step 839
Player 2 going at posisition at<83,76> at step 839
Player 1 going at posisition at<90,76> at step 840
Player 2 going at posisition at<82,76> at step 840
Player 1 going at posisition at<90,77> at step 841
Player 2 going at posisition at<81,76> at step 841
Player 1 going at posisition at<90,78> at step 842
Player 2 going at posisition at<80,76> at step 842
Player 1 going at posisition at<90,79> at step 843
Player 2 going at posisition at<79,76> at step 843
Player 1 going at posisition at<90,80> at step 844
Player 2 going at posisition at<78,76> at step 844
Player 1 going at posisition at<91,80> at step 845
Player 2 going at posisition at<77,76> at step 845
Player 1 going at posisition at<91,81> at step 846
Player 2 going at posisition at<77,75> at step 846
Player 1 going at posisition at<91,82> at step 847
Player 2 going at posisition at<76,75> at step 847
Player 1 going at posisition at<92,82> at step 848
Player 2 going at posisition at<76,74> at step 848
Player 1 going at posisition at<93,82> at step 849
Player 2 going at posisition at<76,73> at step 849
Player 1 going at posisition at<94,82> at step 850
Player 2 going at posisition at<76,72> at step 850
Player 1 going at posisition at<95,82> at step 851
Player 2 going at posisition at<76,71> at step 851
Player 1 going at posisition at<96,82> at step 852
Player 2 going at posisition at<76,70> at step 852
Player 1 going at posisition at<96,82> at step 853
Player 2 going at posisition at<76,69> at step 853
Player 1 going at posisition at<96,81> at step 854
Player 2 going at posisition at<76,68> at step 854
Player 1 going at posisition at<96,80> at step 855
Player 2 going at posisition at<76,67> at step 855
Player 1 going at posisition at<96,79> at step 856
Player 2 going at posisition at<75,67> at step 856
Player 1 going at posisition at<96,78> at step 857
Player 2 going at posisition at<74,67> at step 857
Player 1 going at posisition at<96,77> at step 858
Player 2 going at posisition at<74,66> at step 858
Player 1 going at posisition at<96,76> at step 859
Player 2 going at posisition at<73,66> at step 859
Player 1 going at posisition at<96,76> at step 860
Player 2 going at posisition at<72,66> at step 860
Player 1 going at posisition at<95,76> at step 861
Player 2 going at posisition at<71,66> at step 861
Player 1 going at posisition at<94,76> at step 862
Player 2 going at posisition at<70,66> at step 862
Player 1 going at posisition at<93,76> at step 863
Player 2 going at posisition at<69,66> at step 863
Player 1 going at posisition at<92,76> at step 864
Player 2 going at posisition at<68,66> at step 864
Player 1 going at posisition at<91,76> at step 865
Player 2 going at posisition at<67,66> at step 865
Player 1 going at posisition at<90,76> at step 866
Player 2 going at posisition at<66,66> at step 866
Player 1 going at posisition at<89,76> at step 867
Player 2 going at posisition at<66,65> at step 867
Player 1 going at posisition at<88,76> at step 868
Player 2 going at posisition at<66,64> at step 868
Player 1 going at posisition at<87,76> at step 869
Player 2 going at posisition at<66,63> at step 869
Player 1 going at posisition at<86,76> at step 870
Player 2 going at posisition at<66,62> at step 870
Player 1 going at posisition at<85,76> at step 871
Player 2 going at posisition at<66,61> at step 871
Player 1 going at posisition at<84,76> at step 872
Player 2 going at posisition at<66,60> at step 872
Player 1 going at posisition at<83,76> at step 873
Player 2 going at posisition at<66,59> at step 873
Player 1 going at posisition at<82,76> at step 874
Player 2 going at posisition at<66,58> at step 874
Player 1 going at posisition at<81,76> at step 875
Player 2 going at posisition at<66,57> at step 875
Player 1 going at posisition at<80,76> at step 876
Player 2 going at posisition at<66,56> at step 876
Player 1 going at posisition at<80,75> at step 877
Player 2 going at posisition at<66,55> at step 877
Player 1 going at posisition at<80,74> at step 878
Player 2 going at posisition at<65,55> at step 878
Player 1 going at posisition at<79,74> at step 879
Player 2 going at posisition at<65,54> at step 879
Player 1 going at posisition at<79,73> at step 880
Player 2 going at posisition at<65,53> at step 880
Player 1 going at posisition at<79,72> at step 881
Player 2 going at posisition at<65,52> at step 881
Player 1 going at posisition at<78,72> at step 882
Player 2 going at posisition at<64,52> at step 882
Player 1 going at posisition at<78,71> at step 883
Player 2 going at posisition at<64,51> at step 883
Player 1 going at posisition at<78,70> at step 884
Player 2 going at posisition at<63,51> at step 884
Player 1 going at posisition at<78,69> at step 885
Player 2 going at posisition at<63,50> at step 885
Player 1 going at posisition at<78,68> at step 886
Player 2 going at posisition at<63,49> at step 886
Player 1 going at posisition at<78,67> at step 887
Player 2 going at posisition at<63,48> at step 887
Player 1 going at posisition at<77,67> at step 888
Player 2 going at posisition at<62,48> at step 888
Player 1 going at posisition at<76,67> at step 889
Player 2 going at posisition at<62,47> at step 889
Player 1 going at posisition at<76,66> at step 890
Player 2 going at posisition at<62,46> at step 890
Player 1 going at posisition at<76,65> at step 891
Player 2 going at posisition at<62,45> at step 891
Player 1 going at posisition at<76,64> at step 892
Player 2 going at posisition at<62,44> at step 892
Player 1 going at posisition at<76,63> at step 893
Player 2 going at posisition at<62,43> at step 893
Player 1 going at posisition at<75,63> at step 894
Player 2 going at posisition at<62,42> at step 894
Player 1 going at posisition at<75,62> at step 895
Player 2 going at posisition at<62,41> at step 895
Player 1 going at posisition at<75,61> at step 896
Player 2 going at posisition at<62,40> at step 896
Player 1 going at posisition at<75,60> at step 897
Player 2 going at posisition at<62,39> at step 897
Player 1 going at posisition at<75,59> at step 898
Player 2 going at posisition at<61,39> at step 898
Player 1 going at posisition at<75,58> at step 899
Player 2 going at posisition at<60,39> at step 899
Player 1 going at posisition at<75,57> at step 900
Player 2 going at posisition at<60,38> at step 900
Player 1 going at posisition at<75,56> at step 901
Player 2 going at posisition at<60,37> at step 901
Player 1 going at posisition at<75,55> at step 902
Player 2 going at posisition at<60,36> at step 902
Player 1 going at posisition at<75,54> at step 903
Player 2 going at posisition at<60,35> at step 903
Player 1 going at posisition at<75,53> at step 904
Player 2 going at posisition at<59,35> at step 904
Player 1 going at posisition at<75,52> at step 905
Player 2 going at posisition at<58,35> at step 905
Player 1 going at posisition at<75,51> at step 906
Player 2 going at posisition at<57,35> at step 906
Player 1 going at posisition at<74,51> at step 907
Player 2 going at posisition at<57,34> at step 907
Player 1 going at posisition at<73,51> at step 908
Player 2 going at posisition at<56,34> at step 908
Player 1 going at posisition at<72,51> at step 909
Player 2 going at posisition at<55,34> at step 909
Player 1 going at posisition at<72,50> at step 910
Player 2 going at posisition at<54,34> at step 910
Player 1 going at posisition at<72,49> at step 911
Player 2 going at posisition at<53,34> at step 911
Player 1 going at posisition at<72,48> at step 912
Player 2 going at posisition at<52,34> at step 912
Player 1 going at posisition at<72,47> at step 913
Player 2 going at posisition at<51,34> at step 913
Player 1 going at posisition at<72,46> at step 914
Player 2 going at posisition at<51,33> at step 914
Player 1 going at posisition at<71,46> at step 915
Player 2 going at posisition at<51,32> at step 915
Player 1 going at posisition at<71,45> at step 916
Player 2 going at posisition at<51,31> at step 916
Player 1 going at posisition at<70,45> at step 917
Player 2 going at posisition at<51,30> at step 917
Player 1 going at posisition at<70,44> at step 918
Player 2 going at posisition at<51,29> at step 918
Player 1 going at posisition at<69,44> at step 919
Player 2 going at posisition at<51,28> at step 919
Player 1 going at posisition at<69,43> at step 920
Player 2 going at posisition at<51,27> at step 920
Player 1 going at posisition at<68,43> at step 921
Player 2 going at posisition at<51,26> at step 921
Player 1 going at posisition at<68,42> at step 922
Player 2 going at posisition at<51,25> at step 922
Player 1 going at posisition at<68,41> at step 923
Player 2 going at posisition at<51,24> at step 923
Player 1 going at posisition at<68,40> at step 924
Player 2 going at posisition at<51,23> at step 924
Player 1 going at posisition at<68,39> at step 925
Player 2 going at posisition at<51,22> at step 925
Player 1 going at posisition at<68,38> at step 926
Player 2 going at posisition at<51,21> at step 926
Player 1 going at posisition at<68,37> at step 927
Player 2 going at posisition at<51,20> at step 927
Player 1 going at posisition at<68,36> at step 928
Player 2 going at posisition at<50,20> at step 928
Player 1 going at posisition at<68,35> at step 929
Player 2 going at posisition at<50,19> at step 929
Player 1 going at posisition at<68,34> at step 930
Player 2 going at posisition at<50,18> at step 930
Player 1 going at posisition at<68,33> at step 931
Player 2 going at posisition at<50,17> at step 931
Player 1 going at posisition at<68,32> at step 932
Player 2 going at posisition at<50,16> at step 932
Player 1 going at posisition at<68,31> at step 933
Player 2 going at posisition at<50,15> at step 933
Player 1 going at posisition at<68,30> at step 934
Player 2 going at posisition at<50,14> at step 934
Player 1 going at posisition at<68,29> at step 935
Player 2 going at posisition at<50,13> at step 935
Player 1 going at posisition at<68,28> at step 936
Player 2 going at posisition at<50,12> at step 936
Player 1 going at posisition at<68,27> at step 937
Player 2 going at posisition at<49,12> at step 937
Player 1 going at posisition at<67,27> at step 938
Player 2 going at posisition at<49,11> at step 938
Player 1 going at posisition at<66,27> at step 939
Player 2 going at posisition at<49,10> at step 939
Player 1 going at posisition at<65,27> at step 940
Player 2 going at posisition at<49,9> at step 940
Player 1 going at posisition at<64,27> at step 941
Player 2 going at posisition at<49,8> at step 941
Player 1 going at posisition at<63,27> at step 942
Player 2 going at posisition at<49,7> at step 942
Player 1 going at posisition at<62,27> at step 943
Player 2 going at posisition at<49,6> at step 943
Player 1 going at posisition at<61,27> at step 944
Player 2 going at posisition at<49,5> at step 944
Player 1 going at posisition at<60,27> at step 945
Player 2 going at posisition at<49,5> at step 945
Player 1 going at posisition at<59,27> at step 946
Player 2 going at posisition at<49,6> at step 946
Player 1 going at posisition at<58,27> at step 947
Player 2 going at posisition at<50,6> at step 947
Player 1 going at posisition at<57,27> at step 948
Player 2 going at posisition at<51,6> at step 948
Player 1 going at posisition at<56,27> at step 949
Player 2 going at posisition at<52,6> at step 949
Player 1 going at posisition at<55,27> at step 950
Player 2 going at posisition at<53,6> at step 950
Player 1 going at posisition at<55,26> at step 951
Player 2 going at posisition at<54,6> at step 951
Player 1 going at posisition at<55,25> at step 952
Player 2 going at posisition at<55,6> at step 952
Player 1 going at posisition at<55,24> at step 953
Player 2 going at posisition at<56,6> at step 953
Player 1 going at posisition at<54,24> at step 954
Player 2 going at posisition at<57,6> at step 954
Player 1 going at posisition at<53,24> at step 955
Player 2 going at posisition at<58,6> at step 955
Player 1 going at posisition at<53,23> at step 956
Player 2 going at posisition at<59,6> at step 956
Player 1 going at posisition at<53,22> at step 957
Player 2 going at posisition at<60,6> at step 957
Player 1 going at posisition at<52,22> at step 958
Player 2 going at posisition at<61,6> at step 958
Player 1 going at posisition at<52,21> at step 959
Player 2 going at posisition at<62,6> at step 959
Player 1 going at posisition at<52,20> at step 960
Player 2 going at posisition at<63,6> at step 960
Player 1 going at posisition at<52,19> at step 961
Player 2 going at posisition at<63,7> at step 961
Player 1 going at posisition at<52,18> at step 962
Player 2 going at posisition at<64,7> at step 962
Player 1 going at posisition at<52,17> at step 963
Player 2 going at posisition at<64,8> at step 963
Player 1 going at posisition at<52,16> at step 964
Player 2 going at posisition at<65,8> at step 964
Player 1 going at posisition at<52,15> at step 965
Player 2 going at posisition at<65,9> at step 965
Player 1 going at posisition at<51,15> at step 966
Player 2 going at posisition at<65,10> at step 966
Player 1 going at posisition at<50,15> at step 967
Player 2 going at posisition at<65,11> at step 967
Player 1 going at posisition at<50,14> at step 968
Player 2 going at posisition at<65,12> at step 968
Player 1 going at posisition at<50,13> at step 969
Player 2 going at posisition at<65,13> at step 969
Player 1 going at posisition at<50,12> at step 970
Player 2 going at posisition at<66,13> at step 970
Player 1 going at posisition at<49,12> at step 971
Player 2 going at posisition at<66,14> at step 971
Player 1 going at posisition at<49,11> at step 972
Player 2 going at posisition at<67,14> at step 972
Player 1 going at posisition at<49,10> at step 973
Player 2 going at posisition at<67,15> at step 973
Player 1 going at posisition at<49,9> at step 974
Player 2 going at posisition at<68,15> at step 974
Player 1 going at posisition at<49,8> at step 975
Player 2 going at posisition at<69,15> at step 975
Player 1 going at posisition at<49,7> at step 976
Player 2 going at posisition at<70,15> at step 976
Player 1 going at posisition at<49,6> at step 977
Player 2 going at posisition at<70,16> at step 977
Player 1 going at posisition at<49,5> at step 978
Player 2 going at posisition at<71,16> at step 978
Player 1 going at posisition at<49,5> at step 979
Player 2 going at posisition at<72,16> at step 979
Player 1 going at posisition at<49,6> at step 980
Player 2 going at posisition at<72,17> at step 980
Player 1 going at posisition at<50,6> at step 981
Player 2 going at posisition at<73,17> at step 981
Player 1 going at posisition at<51,6> at step 982
Player 2 going at posisition at<73,18> at step 982
Player 1 going at posisition at<52,6> at step 983
Player 2 going at posisition at<74,18> at step 983
Player 1 going at posisition at<53,6> at step 984
Player 2 going at posisition at<75,18> at step 984
Player 1 going at posisition at<54,6> at step 985
Player 2 going at posisition at<76,18> at step 985
Player 1 going at posisition at<55,6> at step 986
Player 2 going at posisition at<76,19> at step 986
Player 1 going at posisition at<56,6> at step 987
Player 2 going at posisition at<76,20> at step 987
Player 1 going at posisition at<57,6> at step 988
Player 2 going at posisition at<76,21> at step 988
Player 1 going at posisition at<58,6> at step 989
Player 2 going at posisition at<77,21> at step 989
Player 1 going at posisition at<59,6> at step 990
Player 2 going at posisition at<78,21> at step 990
